question,category,label
위조통화 취득 후의 지정행사가 성립하지 않는 경우도 있나요?,통화유사물의 제조 등,0
위조통화 취득 후의 지정행사가 성립하지 않는 경우도 있나요?,수돗물의 사용방해,0
위조통화 취득 후의 지정행사에 해당하는 구체적인 예시가 있을까요?,위조통화 취득 후의 지정행사,1
위조통화 취득 후의 지정행사에 해당하는 구체적인 예시가 있을까요?,가석방의 요건,0
위조통화 취득 후의 지정행사에 해당하는 구체적인 예시가 있을까요?,금고와 구류,0
위조통화 취득 후의 지정행사에 대한 처벌 수위는 어떻게 되나요?,위조통화 취득 후의 지정행사,1
위조통화 취득 후의 지정행사에 대한 처벌 수위는 어떻게 되나요?,공용건조물 등에의 일수,0
위조통화 취득 후의 지정행사에 대한 처벌 수위는 어떻게 되나요?,사문서의 부정행사,0
통화유사물의 제조 등가 적용되는 조건은 무엇인가요?,통화유사물의 제조 등,1
통화유사물의 제조 등가 적용되는 조건은 무엇인가요?,종범,0
통화유사물의 제조 등가 적용되는 조건은 무엇인가요?,"의사 등의 낙태, 부동의낙태",0
통화유사물의 제조 등에 대한 처벌 수위는 어떻게 되나요?,통화유사물의 제조 등,1
통화유사물의 제조 등에 대한 처벌 수위는 어떻게 되나요?,물건제공이적,0
통화유사물의 제조 등에 대한 처벌 수위는 어떻게 되나요?,국외에 있는 내국선박 등에서 외국인이 범한 죄,0
통화유사물의 제조 등는 실수로 해도 처벌되나요?,통화유사물의 제조 등,1
통화유사물의 제조 등는 실수로 해도 처벌되나요?,시체 등의 오욕,0
통화유사물의 제조 등는 실수로 해도 처벌되나요?,세관 공무원의 아편 등의 수입,0
유가증권의 위조 등는 어떤 행위를 하면 성립하나요?,유가증권의 위조 등,1
유가증권의 위조 등는 어떤 행위를 하면 성립하나요?,일반건조물 등에의 일수,0
유가증권의 위조 등는 어떤 행위를 하면 성립하나요?,신용훼손,0
유가증권의 위조 등는 실수로 해도 처벌되나요?,유가증권의 위조 등,1
유가증권의 위조 등는 실수로 해도 처벌되나요?,시설파괴이적,0
유가증권의 위조 등는 실수로 해도 처벌되나요?,준강도,0
유가증권의 위조 등가 성립하지 않는 경우도 있나요?,유가증권의 위조 등,1
유가증권의 위조 등가 성립하지 않는 경우도 있나요?,모욕,0
유가증권의 위조 등가 성립하지 않는 경우도 있나요?,업무상비밀누설,0
자격모용에 의한 유가증권의 작성가 적용되는 조건은 무엇인가요?,자격모용에 의한 유가증권의 작성,1
자격모용에 의한 유가증권의 작성가 적용되는 조건은 무엇인가요?,허위진단서등의 작성,0
자격모용에 의한 유가증권의 작성가 적용되는 조건은 무엇인가요?,정상참작감경,0
자격모용에 의한 유가증권의 작성는 실수로 해도 처벌되나요?,자격모용에 의한 유가증권의 작성,1
자격모용에 의한 유가증권의 작성는 실수로 해도 처벌되나요?,국내범,0
자격모용에 의한 유가증권의 작성는 실수로 해도 처벌되나요?,위계에 의한 공무집행방해,0
자격모용에 의한 유가증권의 작성에 대한 처벌 수위는 어떻게 되나요?,자격모용에 의한 유가증권의 작성,1
자격모용에 의한 유가증권의 작성에 대한 처벌 수위는 어떻게 되나요?,"기차, 선박 등의 교통방해",0
자격모용에 의한 유가증권의 작성에 대한 처벌 수위는 어떻게 되나요?,공무원자격의 사칭,0
허위유가증권의 작성 등가 성립하지 않는 경우도 있나요?,허위유가증권의 작성 등,1
허위유가증권의 작성 등가 성립하지 않는 경우도 있나요?,업무상과실ㆍ중과실 치사상,0
허위유가증권의 작성 등가 성립하지 않는 경우도 있나요?,"아편흡식 등, 동장소제공",0
허위유가증권의 작성 등에 해당하는 구체적인 예시가 있을까요?,허위유가증권의 작성 등,1
허위유가증권의 작성 등에 해당하는 구체적인 예시가 있을까요?,국내범,0
허위유가증권의 작성 등에 해당하는 구체적인 예시가 있을까요?,다중불해산,0
허위유가증권의 작성 등에 대한 처벌 수위는 어떻게 되나요?,허위유가증권의 작성 등,1
허위유가증권의 작성 등에 대한 처벌 수위는 어떻게 되나요?,인신매매,0
허위유가증권의 작성 등에 대한 처벌 수위는 어떻게 되나요?,공무상 비밀의 누설,0
피해자가 원하지 않아도 위조유가증권 등의 행사 등로 처벌되나요?,위조유가증권 등의 행사 등,1
피해자가 원하지 않아도 위조유가증권 등의 행사 등로 처벌되나요?,미수범,0
피해자가 원하지 않아도 위조유가증권 등의 행사 등로 처벌되나요?,피의사실공표,0
위조유가증권 등의 행사 등에 대해 설명해 주세요.,위조유가증권 등의 행사 등,1
위조유가증권 등의 행사 등에 대해 설명해 주세요.,법정 또는 국회회의장모욕,0
위조유가증권 등의 행사 등에 대해 설명해 주세요.,판결선고전 구금일수의 통산,0
위조유가증권 등의 행사 등는 어떤 행위를 하면 성립하나요?,위조유가증권 등의 행사 등,1
위조유가증권 등의 행사 등는 어떤 행위를 하면 성립하나요?,위조등 공문서의 행사,0
위조유가증권 등의 행사 등는 어떤 행위를 하면 성립하나요?,공무상 비밀의 누설,0
인지ㆍ우표의 위조등가 성립하지 않는 경우도 있나요?,인지ㆍ우표의 위조등,1
인지ㆍ우표의 위조등가 성립하지 않는 경우도 있나요?,준적국,0
인지ㆍ우표의 위조등가 성립하지 않는 경우도 있나요?,일반건조물 등 방화,0
인지ㆍ우표의 위조등에 해당하는 구체적인 예시가 있을까요?,인지ㆍ우표의 위조등,1
인지ㆍ우표의 위조등에 해당하는 구체적인 예시가 있을까요?,폭행치사상,0
인지ㆍ우표의 위조등에 해당하는 구체적인 예시가 있을까요?,"외국의 국기, 국장의 모독",0
피해자가 원하지 않아도 인지ㆍ우표의 위조등로 처벌되나요?,인지ㆍ우표의 위조등,1
피해자가 원하지 않아도 인지ㆍ우표의 위조등로 처벌되나요?,일반건조물 등 방화,0
피해자가 원하지 않아도 인지ㆍ우표의 위조등로 처벌되나요?,명예훼손,0
위조인지ㆍ우표등의 취득에 해당하는 구체적인 예시가 있을까요?,위조인지ㆍ우표등의 취득,1
위조인지ㆍ우표등의 취득에 해당하는 구체적인 예시가 있을까요?,외환유치,0
위조인지ㆍ우표등의 취득에 해당하는 구체적인 예시가 있을까요?,위계 등에 의한 촉탁살인 등,0
위조인지ㆍ우표등의 취득에 대한 처벌 수위는 어떻게 되나요?,위조인지ㆍ우표등의 취득,1
위조인지ㆍ우표등의 취득에 대한 처벌 수위는 어떻게 되나요?,전시폭발물제조 등,0
위조인지ㆍ우표등의 취득에 대한 처벌 수위는 어떻게 되나요?,피해자의 의사,0
위조인지ㆍ우표등의 취득에 대해 설명해 주세요.,위조인지ㆍ우표등의 취득,1
위조인지ㆍ우표등의 취득에 대해 설명해 주세요.,형의 시효의 기간,0
위조인지ㆍ우표등의 취득에 대해 설명해 주세요.,특수주거침입,0
피해자가 원하지 않아도 자격정지 또는 벌금의 병과로 처벌되나요?,자격정지 또는 벌금의 병과,1
피해자가 원하지 않아도 자격정지 또는 벌금의 병과로 처벌되나요?,공무상비밀표시무효,0
피해자가 원하지 않아도 자격정지 또는 벌금의 병과로 처벌되나요?,유치일수의 공제,0
소인말소에 대해 설명해 주세요.,소인말소,1
소인말소에 대해 설명해 주세요.,강제추행,0
소인말소에 대해 설명해 주세요.,위법성의 조각,0
소인말소가 성립하지 않는 경우도 있나요?,소인말소,1
소인말소가 성립하지 않는 경우도 있나요?,가스ㆍ전기등 공급방해,0
소인말소가 성립하지 않는 경우도 있나요?,상습범,0
피해자가 원하지 않아도 소인말소로 처벌되나요?,소인말소,1
피해자가 원하지 않아도 소인말소로 처벌되나요?,피해자의 승낙,0
피해자가 원하지 않아도 소인말소로 처벌되나요?,강도강간,0
피해자가 원하지 않아도 인지ㆍ우표유사물의 제조 등로 처벌되나요?,인지ㆍ우표유사물의 제조 등,1
피해자가 원하지 않아도 인지ㆍ우표유사물의 제조 등로 처벌되나요?,소요,0
피해자가 원하지 않아도 인지ㆍ우표유사물의 제조 등로 처벌되나요?,음화반포등,0
인지ㆍ우표유사물의 제조 등는 어떤 행위를 하면 성립하나요?,인지ㆍ우표유사물의 제조 등,1
인지ㆍ우표유사물의 제조 등는 어떤 행위를 하면 성립하나요?,외국인의 국외범,0
인지ㆍ우표유사물의 제조 등는 어떤 행위를 하면 성립하나요?,강요된 행위,0
인지ㆍ우표유사물의 제조 등에 해당하는 구체적인 예시가 있을까요?,인지ㆍ우표유사물의 제조 등,1
인지ㆍ우표유사물의 제조 등에 해당하는 구체적인 예시가 있을까요?,시체 등의 오욕,0
인지ㆍ우표유사물의 제조 등에 해당하는 구체적인 예시가 있을까요?,"수뢰후부정처사, 사후수뢰",0
공문서등의 위조ㆍ변조는 어떤 행위를 하면 성립하나요?,공문서등의 위조ㆍ변조,1
공문서등의 위조ㆍ변조는 어떤 행위를 하면 성립하나요?,국헌문란의 정의,0
공문서등의 위조ㆍ변조는 어떤 행위를 하면 성립하나요?,자구행위,0
공문서등의 위조ㆍ변조에 대한 처벌 수위는 어떻게 되나요?,공문서등의 위조ㆍ변조,1
공문서등의 위조ㆍ변조에 대한 처벌 수위는 어떻게 되나요?,분묘의 발굴,0
공문서등의 위조ㆍ변조에 대한 처벌 수위는 어떻게 되나요?,"약취, 유인, 매매, 이송 등 상해ㆍ치상",0
공문서등의 위조ㆍ변조가 적용되는 조건은 무엇인가요?,공문서등의 위조ㆍ변조,1
공문서등의 위조ㆍ변조가 적용되는 조건은 무엇인가요?,위조통화 취득 후의 지정행사,0
공문서등의 위조ㆍ변조가 적용되는 조건은 무엇인가요?,"도주, 집합명령위반",0
자격모용에 의한 공문서 등의 작성는 어떤 행위를 하면 성립하나요?,자격모용에 의한 공문서 등의 작성,1
자격모용에 의한 공문서 등의 작성는 어떤 행위를 하면 성립하나요?,업무상위력 등에 의한 간음,0
자격모용에 의한 공문서 등의 작성는 어떤 행위를 하면 성립하나요?,피해자의 승낙,0
자격모용에 의한 공문서 등의 작성가 성립하지 않는 경우도 있나요?,자격모용에 의한 공문서 등의 작성,1
자격모용에 의한 공문서 등의 작성가 성립하지 않는 경우도 있나요?,강제추행,0
자격모용에 의한 공문서 등의 작성가 성립하지 않는 경우도 있나요?,가석방의 효과,0
자격모용에 의한 공문서 등의 작성에 대한 처벌 수위는 어떻게 되나요?,자격모용에 의한 공문서 등의 작성,1
자격모용에 의한 공문서 등의 작성에 대한 처벌 수위는 어떻게 되나요?,외환유치,0
자격모용에 의한 공문서 등의 작성에 대한 처벌 수위는 어떻게 되나요?,판결의 공시,0
허위공문서작성등가 적용되는 조건은 무엇인가요?,허위공문서작성등,1
허위공문서작성등가 적용되는 조건은 무엇인가요?,미성년자 등에 대한 간음,0
허위공문서작성등가 적용되는 조건은 무엇인가요?,형의 시효의 효과,0
허위공문서작성등에 해당하는 구체적인 예시가 있을까요?,허위공문서작성등,1
허위공문서작성등에 해당하는 구체적인 예시가 있을까요?,연소,0
허위공문서작성등에 해당하는 구체적인 예시가 있을까요?,"친족간의 범행, 동력",0
허위공문서작성등는 어떤 행위를 하면 성립하나요?,허위공문서작성등,1
허위공문서작성등는 어떤 행위를 하면 성립하나요?,소인말소,0
